Complaint Id,Randomized Officer Id,CCRB Substantiated Officer Disposition,Board Discipline Recommendation,Non-APU NYPD Penalty Report Date,Officer is_APU,APU CCRB Trial Recommended Penalty,APU Trial Commissioner Recommended Penalty,APU Plea Agreed Penalty,APU Case Status,APU Closing Date,NYPD Officer Penalty
202006762,25277,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202006769,42521,Substantiated (Command Discipline B),Substantiated (Command Discipline B),05/28/2022,No,,,,,,No penalty
202006783,41101,Substantiated (Formalized Training),Substantiated (Formalized Training),11/28/2022,No,,,,,,Formalized Training
202006807,20785,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202006807,20919,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202006807,47176,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202006816,18630,Substantiated (Command Discipline B),Substantiated (Command Discipline B),04/28/2022,No,,,,,,Command Discipline - B (Vacation: 10 days)
202006823,56731,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,Resigned
202006856,35976,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202006859,47197,Substantiated (Command Discipline A),Substantiated (Command Discipline B),11/28/2022,No,,,,,,No penalty
202006874,47144,Substantiated (Command Discipline A),Substantiated (Command Discipline A),08/28/2022,No,,,,,,No penalty
202006874,70977,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202006881,19604,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202006886,78719,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202006890,16382,Substantiated (Command Discipline A),Substantiated (Command Discipline A),11/28/2022,No,,,,,,Closed Administratively
202006901,72231,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202006901,72306,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202006901,72456,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202006904,9510,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202006917,66664,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202006932,19579,Substantiated (Command Discipline A),Substantiated (Command Discipline B),09/28/2022,No,,,,,,No penalty
202006972,42360,Substantiated (Command Discipline A),Substantiated (Command Discipline B),07/28/2022,No,,,,,,No penalty
202007033,26129,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007047,41084,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007062,2869,Substantiated (Command Discipline B),Substantiated (Command Discipline B),09/28/2022,No,,,,,,No penalty
202007066,51129,Substantiated (Command Discipline A),Substantiated (Command Discipline B),10/28/2022,No,,,,,,No penalty
202007066,59574,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007070,17853,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007079,17577,Substantiated (Command Discipline A),Substantiated (Command Discipline B),11/28/2022,No,,,,,,Closed Administratively (Suspension: 4 days) / Closed Administratively (Vacation:Vacation: 4 days)
202007121,14314,Substantiated (Formalized Training),,03/28/2021,No,,,,,,Instructions
202007141,27858,Substantiated (Command Discipline A),Substantiated (Command Discipline B),11/28/2022,No,,,,,,No penalty
202007141,28161,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007144,23153,Substantiated (Command Discipline B),Substantiated (Command Discipline B),07/28/2022,No,,,,,,No penalty
202007144,37475,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007165,71979,Substantiated (Command Discipline A),Substantiated (Command Discipline B),08/28/2022,No,,,,,,No penalty
202007165,72166,Substantiated (Command Discipline A),Substantiated (Command Discipline B),08/28/2022,No,,,,,,No penalty
202007175,8491,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,Resigned
202007247,6303,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202007247,7582,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202007247,72161,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202007262,42539,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007351,18986,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,Command Discipline - A (Vacation: 2 days)
202007357,19552,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202007357,19857,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007357,20073,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007357,20216,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202007372,27817,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007383,4993,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007423,18081,Substantiated (Command Discipline A),Substantiated (Command Discipline B),09/28/2022,No,,,,,,No penalty
202007444,11971,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007451,33194,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007459,51519,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007474,28496,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007510,4370,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007535,43207,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007539,11714,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,Retired
202007539,11762,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007558,50873,Substantiated (Command Discipline A),Substantiated (Command Discipline A),07/28/2022,No,,,,,,No penalty
202007569,18081,Substantiated (Command Discipline A),Substantiated (Command Discipline B),09/28/2022,No,,,,,,No penalty
202007603,18943,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007603,19421,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007603,23808,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007603,47182,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007635,8272,Substantiated (Command Discipline B),Substantiated (Command Discipline B),08/28/2022,No,,,,,,Closed Administratively (Command Discipline - A)
202007635,14198,Substantiated (Command Discipline B),Substantiated (Command Discipline B),08/28/2022,No,,,,,,Closed Administratively (Instructions)
202007642,31535,Substantiated (Command Discipline A),Substantiated (Command Discipline B),11/28/2022,No,,,,,,No penalty
202007642,31565,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007642,31575,Substantiated (Command Discipline A),Substantiated (Command Discipline A),11/28/2022,No,,,,,,No penalty
202007642,54225,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007642,56590,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007642,86827,Substantiated (Command Discipline A),Substantiated (Command Discipline B),11/28/2022,No,,,,,,No penalty
202007649,17568,Substantiated (Command Discipline A),Substantiated (Command Discipline A),08/28/2022,No,,,,,,No penalty
202007649,17949,Substantiated (Command Discipline A),Substantiated (Command Discipline A),08/28/2022,No,,,,,,No penalty
202007649,63930,Substantiated (Command Discipline A),Substantiated (Command Discipline B),08/28/2022,No,,,,,,No penalty
202007660,51129,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202007662,54268,Substantiated (Command Discipline A),Substantiated (Command Discipline A),08/28/2022,No,,,,,,No penalty
202007667,78212,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007667,78363,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202007667,78412,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Closed: Retired,04/22/2022,
202007667,85832,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007668,20856,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007689,26879,Substantiated (Command Discipline A),Substantiated (Command Discipline A),12/28/2022,No,,,,,,No penalty
202007689,26972,Substantiated (Command Discipline A),Substantiated (Command Discipline A),12/28/2022,No,,,,,,No penalty
202007689,27015,Substantiated (Command Discipline A),Substantiated (Command Discipline A),12/28/2022,No,,,,,,No penalty
202007689,27265,Substantiated (Command Discipline A),Substantiated (Command Discipline B),12/28/2022,No,,,,,,No penalty
202007690,14592,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007703,71811,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,No penalty
202007713,8338,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202007713,8355,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202007713,8485,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007818,19058,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,No penalty
202007818,19062,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,No penalty
202007855,4078,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007862,34156,Substantiated (Command Discipline A),Substantiated (Command Discipline A),09/28/2022,No,,,,,,Retired
202007888,14890,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202007930,78871,Substantiated (Command Discipline A),Substantiated (Command Discipline A),08/28/2022,No,,,,,,No penalty
202007931,33062,Substantiated (Command Discipline A),Substantiated (Command Discipline A),05/28/2022,No,,,,,,Command Discipline - A
202007931,54975,Substantiated (Command Discipline A),Substantiated (Command Discipline A),05/28/2022,No,,,,,,Command Discipline - A
202007965,18160,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202008000,71744,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202008000,71956,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202008000,72122,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202008000,72150,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202008000,72158,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202008023,20700,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202008023,20717,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202008023,20927,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202008043,10107,Substantiated (Command Discipline A),Substantiated (Command Discipline B),09/28/2022,No,,,,,,No penalty
202008044,16259,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202008044,16331,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202008044,16439,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202008044,16517,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202008044,16544,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Closed: Retired,05/26/2022,
202008096,54316,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,Command Discipline - A (Vacation: 0.13 days)
202008106,9712,Substantiated (Command Discipline A),Substantiated (Command Discipline B),10/28/2022,No,,,,,,No penalty
202008106,9744,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202008106,10093,Substantiated (Command Discipline A),Substantiated (Command Discipline A),10/28/2022,No,,,,,,No penalty
202008133,19873,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,Command Discipline - A
202008133,22610,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,Command Discipline - A (Vacation: 0.25 days)
202008133,22693,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,Command Discipline - A (Vacation: 0.25 days)
202008138,42360,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202008154,24767,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202008154,24791,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202008154,24983,Substantiated (Formalized Training),Substantiated (Command Discipline A),,No,,,,,,
202008169,16687,Substantiated (Command Discipline A),Substantiated (Command Discipline A),05/28/2022,No,,,,,,No penalty
202008197,5800,Substantiated (Command Discipline B),Substantiated (Command Discipline B),06/28/2022,No,,,,,,Command Discipline - B (Vacation: 5 days)
202008197,68361,Substantiated (Command Discipline A),Substantiated (Command Discipline A),06/28/2022,No,,,,,,No penalty
202008209,29765,Substantiated (Command Discipline A),Substantiated (Command Discipline A),12/28/2022,No,,,,,,No penalty
